-71, -26
-70, -22
-68, -11
-68, -21
-69, -14
-69, -21
-69, -18
-69, -20
-67, -16
-67, -13
-67, -11
-51, -21
-56, -45
-64, -26
-57, -39
-63, -35
-58, -36
-65, -40
-64, -41
-62, -36
-58, -38
-61, -30
-65, -31
-60, -31
-59, -33
-57, -34
-57, -37
-60, -24
-61, -25
-65, -25
-64, -24
-62, -25
-61, -22
-58, -22
-57, -26
-48, -25
-53, -41
-54, -31
-55, -35
-56, -43
-56, -35
-56, -33
-55, -39
-54, -33
-44, -26
-46, -32
-52, -31
-51, -39
-52, -33
-51, -43
-48, -37
-51, -32
-50, -33
-51, -36
-50, -38
-49, -43
-49, -41
-48, -40
-49, -28
-53, -29
-53, -27
-47, -30
-48, -29
-43, -40
-43, -41
-44, -42
-46, -28
-44, -27
-46, -33
-43, -31
-43, -34
-44, -36
-46, -30
-43, -27
-45, -27
-48, -26
-50, -26
-53, -23
-56, -23
-55, -25
-55, -23
-50, -23
-47, -23
-45, -13
-59, -15
-48, -18
-56, -21
-52, -19
-60, -17
-53, -21
-58, -18
-56, -20
-63, -19
-56, -19
-55, -20
-56, -16
-55, -17
-49, -21
-50, -16
-48, -20
-46, -21
-46, -19
-60, -11
-61, -12
-48, -15
-52, -11
-53, -11
-57, -15
-60, -15
-56, -13
-47, -15
-46, -11
-50, -12
-46, -14
-44, -16
-44, -19
-44, -13
-66, -10
-71, -9
-67, -9
-70, -7
-62, -7
-53, -9
-59, -9
-63, -9
-50, -8
-43, -9
-48, -10
-52, -10
-43, -10
-48, -8
-53, -8
-52, -8
-47, -8
-99, 26
-100, -1
-100, 23
-100, 57
-100, 36
-100, 10
-100, 8
-100, 1
-100, 9
-100, 32
-100, 47
-100, 42
-100, 29
-83, 41
-77, 18
-94, 3
-78, -2
-92, -3
-85, -5
-87, -6
-96, -4
-98, -5
-88, -4
-83, -4
-81, -6
-79, -4
-81, -4
-79, -3
-90, 0
-84, -3
-86, -2
-89, -3
-80, -2
-94, 2
-95, 0
-96, 2
-90, 1
-84, 0
-88, 0
-83, 0
-83, 2
-79, 1
-99, 27
-79, 37
-79, 30
-87, 27
-85, 22
-87, 21
-93, 16
-98, 6
-95, 5
-98, 11
-99, 8
-99, 17
-99, 19
-99, 14
-95, 16
-96, 15
-94, 16
-95, 18
-96, 20
-86, 16
-93, 5
-92, 3
-91, 5
-87, 6
-86, 8
-90, 7
-91, 6
-89, 14
-89, 15
-87, 13
-88, 18
-93, 17
-93, 24
-97, 23
-98, 21
-99, 21
-97, 22
-97, 21
-87, 26
-92, 24
-93, 22
-92, 22
-90, 25
-86, 26
-81, 19
-81, 16
-82, 15
-85, 7
-82, 14
-82, 4
-82, 16
-80, 4
-80, 18
-84, 21
-84, 29
-94, 34
-95, 29
-99, 29
-99, 30
-98, 32
-95, 28
-86, 30
-89, 29
-86, 28
-86, 29
-89, 34
-90, 36
-92, 35
-98, 34
-99, 35
-95, 36
-84, 36
-83, 31
-84, 30
-84, 34
-84, 35
-81, 32
-83, 36
-79, 13
-79, 19
-79, 27
-79, 17
-78, 26
-78, 35
-99, 40
-82, 38
-99, 38
-91, 39
-83, 38
-90, 38
-79, 38
-88, 40
-98, 39
-91, 40
-82, 40
-52, -2
-53, -5
-63, -3
-67, -5
-69, -4
-76, -5
-76, -6
-73, -4
-61, -5
-64, -5
-57, -4
-57, -3
-70, -3
-56, -3
-47, -6
-43, -6
-44, -6
-49, -4
-47, -4
-47, -5
-74, 28
-75, 5
-75, 2
-76, 4
-75, 12
-76, 39
-77, 8
-76, 30
-77, 19
-77, 35
-75, 25
-51, 10
-66, 6
-71, 4
-71, 0
-73, 3
-72, 1
-73, 0
-67, 1
-68, -2
-67, -1
-67, 4
-74, 4
-72, 8
-71, 6
-67, 9
-65, 4
-65, 2
-66, -1
-56, 0
-65, -2
-47, -2
-48, -1
-63, 0
-47, 3
-43, 2
-45, 2
-48, 1
-60, 3
-44, 9
-60, 7
-49, 5
-51, 4
-60, 5
-45, 6
-48, 4
-46, 5
-54, 8
-58, 9
-65, 7
-50, 7
-43, 8
-43, 6
-49, 39
-74, 19
-63, 11
-66, 14
-66, 13
-70, 11
-72, 16
-67, 18
-70, 18
-51, 18
-55, 14
-57, 12
-58, 10
-61, 14
-62, 13
-62, 15
-56, 12
-61, 16
-60, 17
-61, 12
-55, 12
-54, 11
-54, 12
-55, 15
-53, 14
-52, 12
-52, 17
-51, 17
-61, 18
-63, 33
-68, 31
-65, 19
-73, 26
-71, 23
-66, 25
-69, 24
-74, 27
-69, 30
-70, 29
-72, 30
-65, 27
-73, 40
-74, 35
-71, 38
-73, 32
-65, 36
-67, 34
-66, 35
-57, 38
-60, 37
-63, 29
-62, 22
-61, 28
-61, 31
-62, 37
-53, 27
-55, 23
-59, 20
-59, 22
-59, 21
-58, 21
-55, 22
-51, 21
-53, 22
-52, 25
-51, 24
-53, 25
-58, 37
-60, 30
-60, 27
-53, 34
-55, 33
-52, 30
-51, 29
-57, 34
-54, 35
-51, 40
-62, 38
-59, 38
-43, 27
-46, 26
-47, 21
-47, 17
-48, 10
-47, 10
-48, 26
-43, 21
-45, 13
-44, 22
-46, 25
-48, 34
-43, 30
-47, 28
-47, 39
-48, 38
-57, 55
-81, 47
-61, 42
-89, 41
-79, 44
-80, 42
-88, 41
-88, 46
-91, 42
-93, 44
-96, 43
-91, 45
-91, 44
-86, 45
-81, 42
-81, 45
-82, 46
-87, 45
-84, 45
-83, 46
-80, 45
-74, 42
-73, 41
-68, 41
-63, 41
-64, 46
-74, 45
-68, 42
-77, 43
-76, 42
-65, 44
-70, 46
-79, 45
-69, 46
-63, 44
-64, 44
-62, 45
-61, 44
-61, 43
-59, 42
-59, 45
-58, 46
-69, 48
-96, 54
-73, 50
-96, 53
-84, 51
-94, 51
-86, 49
-93, 48
-87, 49
-95, 50
-85, 52
-87, 52
-98, 51
-93, 51
-89, 52
-75, 50
-80, 47
-77, 49
-78, 50
-80, 51
-76, 52
-98, 53
-84, 53
-87, 53
-74, 53
-85, 53
-70, 52
-93, 57
-94, 54
-94, 55
-91, 57
-84, 55
-72, 56
-82, 54
-80, 56
-73, 57
-60, 47
-59, 54
-63, 47
-68, 50
-67, 51
-64, 48
-65, 47
-67, 47
-64, 47
-62, 49
-63, 53
-67, 55
-67, 54
-68, 52
-47, 42
-44, 41
-53, 41
-55, 41
-56, 41
-52, 41
-45, 41
-52, 52
-56, 50
-54, 48
-53, 47
-55, 53
-48, 42
-47, 53
-51, 50
-52, 47
-51, 42
-49, 44
-52, 45
-48, 48
-49, 54
-51, 53
-51, 56
-49, 53
-48, 52
-46, 52
-45, 42
-46, 48
-43, 57
-45, 57
-43, 56
-43, 55
8, -11
-16, -16
-25, -29
-25, -43
-28, -40
-26, -41
-38, -43
-31, -44
-35, -45
-40, -44
-35, -44
-28, -44
-29, -45
-31, -41
-35, -42
-40, -42
-41, -41
-31, -42
-36, -32
-39, -31
-39, -35
-41, -39
-42, -38
-39, -40
-39, -32
-39, -37
-38, -32
-41, -31
-28, -34
-26, -40
-36, -36
-31, -38
-32, -37
-35, -39
-32, -35
-31, -35
-36, -34
-36, -30
-28, -32
-36, -31
-29, -30
-21, -43
-23, -45
-24, -35
-25, -37
-23, -43
-22, -34
-23, -34
-20, -42
-22, -43
-19, -32
-21, -36
-21, -42
-21, -39
-20, -41
-19, -30
-19, -42
-19, -40
-17, -33
-18, -33
-25, -24
-26, -14
-42, -20
-34, -24
-42, -26
-42, -25
-34, -28
-40, -28
-32, -27
-29, -29
-33, -29
-29, -25
-38, -25
-26, -25
-28, -25
-34, -21
-41, -20
-35, -22
-38, -23
-36, -15
-39, -20
-40, -15
-36, -17
-33, -21
-32, -19
-33, -18
-31, -18
-29, -15
-32, -16
-31, -17
-31, -12
-40, -12
-40, -14
-42, -13
-36, -13
-39, -13
-34, -13
-36, -12
-28, -14
-31, -13
-23, -26
-18, -28
-22, -27
-21, -29
-25, -27
-20, -21
-25, -14
-21, -25
-22, -15
-24, -24
-25, -20
-24, -21
-24, -19
-25, -12
-22, -13
-22, -12
-19, -18
-19, -23
-20, -25
3, -12
-8, -36
-14, -40
-14, -41
-14, -44
-12, -44
-16, -31
-9, -40
-10, -22
-16, -34
-16, -35
-13, -36
-15, -39
-13, -37
-12, -30
-13, -32
-14, -33
-16, -33
-15, -33
-14, -31
-15, -32
-13, -25
-13, -30
-14, -30
-13, -23
-13, -24
-11, -16
-11, -21
-12, -26
-12, -29
-12, -17
-12, -14
-9, -20
-9, -25
-9, -29
-10, -17
10, -28
12, -41
4, -32
4, -40
-5, -44
-3, -45
-8, -45
-6, -45
3, -38
-1, -41
1, -44
1, -41
-2, -40
-6, -41
-6, -36
-3, -39
-4, -33
2, -37
2, -36
3, -36
9, -41
8, -43
6, -33
5, -41
4, -36
11, -34
11, -39
10, -35
10, -36
8, -41
7, -33
8, -33
-8, -32
6, -31
-3, -32
11, -30
9, -31
21, -38
14, -42
13, -39
18, -39
15, -45
20, -40
20, -41
15, -44
17, -44
15, -39
17, -31
15, -36
14, -37
14, -30
16, -29
19, -32
18, -31
-1, -23
-4, -19
-6, -27
-8, -21
-8, -20
-4, -26
-2, -28
-4, -28
-4, -20
-6, -13
-7, -19
-7, -17
-4, -18
-3, -17
20, -25
0, -26
11, -27
12, -28
7, -26
10, -27
17, -27
14, -22
11, -22
0, -23
5, -25
1, -19
0, -19
-1, -16
11, -14
11, -21
1, -15
3, -20
2, -20
3, -22
10, -19
9, -17
2, -15
11, -19
11, -18
13, -17
10, -13
5, -13
8, -14
18, -25
18, -14
17, -24
14, -24
15, -13
17, -23
17, -21
17, -13
19, -16
18, -23
18, -15
2, -12
20, -12
11, -12
-10, 14
-14, 4
-34, 1
-42, -5
-39, -10
-41, -10
-38, -11
-37, -8
-38, -6
-38, -7
-37, -7
-42, -3
-42, 3
-40, -2
-40, -5
-38, -5
-36, -5
-36, 1
-37, -3
-16, -2
-24, -3
-31, -9
-26, -10
-28, -11
-25, -10
-33, -6
-34, -3
-27, -3
-25, -4
-28, -3
-32, -3
-23, -7
-14, -9
-19, -11
-21, -8
-11, -9
-12, -7
-20, -6
-18, -3
-23, -6
-20, -5
-22, -6
-16, -6
-12, -6
-11, -7
-32, -1
-34, 0
-12, 3
-24, 1
-25, 1
-25, -1
-28, -1
-16, -1
-15, -1
-16, 1
-24, 3
-32, 30
-37, 57
-37, 13
-39, 27
-41, 14
-42, 12
-42, 8
-42, 10
-42, 16
-42, 18
-42, 24
-41, 10
-38, 8
-41, 7
-39, 4
-39, 7
-40, 12
-41, 15
-39, 17
-38, 16
-40, 23
-42, 28
-38, 34
-40, 48
-41, 52
-42, 36
-41, 43
-41, 40
-42, 45
-42, 54
-41, 55
-39, 49
-39, 38
-40, 35
-38, 37
-38, 45
-39, 48
-39, 40
-39, 43
-39, 53
-40, 53
-36, 50
-35, 14
-36, 42
-36, 7
-37, 12
-36, 11
-36, 8
-36, 41
-36, 39
-36, 43
-35, 48
-35, 47
-35, 4
-33, 25
-34, 15
-35, 45
-35, 46
-35, 40
-35, 17
-35, 36
-33, 7
-33, 16
-33, 47
-34, 51
-35, 54
-35, 52
-36, 53
-37, 54
-37, 55
-33, 53
-33, 51
-38, 57
-35, 57
-20, 48
-17, 22
-18, 10
-26, 4
-28, 8
-30, 6
-25, 7
-24, 6
-20, 5
-22, 8
-25, 11
-32, 40
-27, 30
-28, 16
-32, 13
-31, 12
-29, 11
-28, 14
-28, 28
-32, 35
-29, 16
-30, 17
-32, 16
-31, 16
-31, 23
-30, 34
-31, 29
-30, 18
-29, 17
-29, 33
-31, 37
-32, 36
-29, 37
-29, 36
-28, 25
-27, 23
-26, 12
-27, 18
-26, 36
-27, 24
-28, 46
-30, 43
-31, 43
-22, 40
-24, 15
-25, 24
-25, 20
-25, 17
-25, 35
-25, 31
-20, 11
-21, 25
-22, 25
-22, 13
-23, 23
-24, 19
-24, 24
-22, 11
-22, 16
-22, 21
-23, 37
-20, 23
-19, 15
-21, 19
-19, 19
-19, 16
-18, 12
-18, 31
-20, 30
-21, 23
-19, 27
-25, 40
-20, 42
-14, 44
-12, 30
-14, 11
-13, 34
-16, 27
-15, 21
-17, 26
-17, 21
-15, 18
-14, 16
-14, 13
-14, 20
-15, 28
-17, 37
-15, 35
-15, 29
-14, 37
-13, 40
-13, 29
-13, 27
-11, 33
-11, 24
-11, 9
-17, 46
-14, 47
-12, 44
-13, 45
-11, 44
-11, 45
-26, 52
-32, 57
-28, 52
-30, 54
-32, 52
-31, 53
-29, 51
-32, 54
-28, 48
-17, 53
-23, 51
-25, 51
-11, 49
-12, 52
-23, 52
-16, 49
-15, 50
-13, 50
-16, 52
-19, 57
-20, 56
-22, 53
-19, 54
-12, 53
-15, 55
-16, 56
-18, 54
14, 40
19, 20
-1, 23
0, 8
-4, -9
-5, -10
-3, -11
-3, 19
-5, -7
-4, 16
-5, 22
-5, -5
-9, 19
-8, 18
-9, 1
-10, 12
-9, 12
-9, 8
-10, 8
-7, 1
-7, -5
-8, -7
-8, 16
-8, 15
-6, 8
-6, 13
-10, 19
-6, 22
-4, -1
-4, 7
-4, 6
-4, 14
-2, 21
-1, 20
-3, 15
-2, -8
-2, -7
-2, -9
-3, 18
-1, -9
-1, 5
-1, 17
-1, 12
8, 2
12, -1
8, 0
10, -5
9, -1
6, -5
3, -3
0, -9
4, -7
3, -8
1, -9
2, -11
5, -8
6, -8
7, -4
0, -1
10, -1
10, -4
5, 0
6, 0
9, 0
16, -1
14, -2
12, -5
18, -5
16, -11
14, -6
18, -9
18, -6
13, 0
17, -1
14, -1
17, 1
18, -1
13, 22
5, 14
4, 13
0, 12
3, 10
1, 3
1, 2
0, 9
3, 11
5, 11
4, 5
11, 6
9, 2
7, 2
11, 5
7, 7
4, 7
8, 8
9, 9
10, 13
0, 16
8, 15
8, 22
2, 19
7, 15
1, 16
6, 18
1, 17
7, 20
12, 17
18, 9
18, 5
17, 8
16, 22
15, 15
16, 14
-10, 23
-8, 24
-2, 29
-9, 28
-9, 26
-7, 26
-6, 25
-5, 24
-9, 36
-10, 36
-10, 30
-9, 35
-9, 33
-6, 31
-9, 30
-3, 36
-8, 38
-7, 36
-5, 37
-3, 37
11, 38
3, 35
-2, 35
0, 24
-1, 25
15, 25
11, 34
8, 27
7, 25
4, 26
3, 32
8, 37
10, 35
7, 31
7, 32
4, 31
6, 37
14, 33
13, 25
11, 31
15, 31
15, 30
14, 28
18, 25
17, 30
16, 25
16, 29
18, 34
15, 37
11, 35
18, 33
2, 39
1, 38
3, 38
14, 38
21, 19
21, 7
19, 11
19, 1
19, 0
19, -4
20, -7
19, 3
21, 10
21, -6
21, 3
21, 2
21, 14
20, 21
19, 31
21, 28
20, 26
21, 25
20, 23
20, 19
20, 33
21, 39
19, 57
17, 46
9, 43
7, 42
0, 41
-3, 40
8, 41
-3, 44
6, 42
3, 44
1, 43
13, 45
15, 41
17, 44
16, 43
9, 45
0, 50
-4, 53
-7, 52
-9, 50
-10, 47
-8, 49
-8, 52
-1, 49
-5, 48
-2, 49
-2, 50
-1, 52
-1, 55
-6, 54
10, 47
11, 46
2, 46
13, 51
9, 56
7, 49
0, 55
1, 48
5, 52
6, 51
4, 53
6, 55
8, 55
9, 51
8, 53
10, 48
11, 47
11, 51
11, 48
12, 48
7, 55
10, 56
4, 56
13, 53
14, 50
17, 50
14, 56
16, 56
16, 55
17, 57
20, 51
20, 45
19, 46
19, 56
46, -71
76, -84
61, -89
54, -96
35, -98
42, -99
34, -100
23, -100
37, -99
32, -99
40, -99
43, -100
53, -100
48, -100
44, -100
43, -99
49, -100
23, -96
22, -93
22, -97
22, -92
42, -93
36, -96
34, -96
25, -98
26, -97
33, -97
34, -95
31, -94
32, -96
30, -95
28, -95
49, -97
45, -98
40, -96
38, -96
39, -97
39, -94
49, -96
41, -97
48, -96
42, -95
42, -96
41, -93
40, -92
28, -93
29, -93
34, -90
27, -90
28, -91
35, -92
36, -92
40, -90
53, -91
51, -90
73, -99
71, -93
64, -92
60, -93
59, -96
58, -98
63, -99
65, -97
64, -97
60, -98
70, -96
70, -97
68, -94
57, -90
54, -92
54, -90
64, -90
61, -92
62, -90
75, -92
74, -99
73, -94
74, -95
73, -80
23, -72
62, -87
51, -89
22, -73
60, -88
49, -89
46, -89
47, -89
36, -89
23, -89
39, -89
39, -82
37, -88
23, -75
22, -79
22, -77
36, -83
34, -85
38, -85
24, -73
23, -79
23, -80
24, -75
28, -78
27, -77
28, -80
33, -81
29, -81
38, -83
37, -82
35, -81
30, -79
29, -78
34, -77
38, -79
38, -76
36, -77
38, -77
34, -74
26, -74
32, -75
25, -74
32, -73
35, -75
36, -73
53, -79
48, -86
43, -88
39, -80
42, -82
39, -83
46, -82
42, -80
51, -81
58, -87
48, -85
57, -88
49, -85
60, -83
58, -88
61, -81
56, -81
50, -81
59, -80
54, -73
45, -75
53, -77
44, -79
43, -77
48, -78
51, -77
46, -74
40, -73
53, -73
56, -74
54, -76
54, -79
57, -76
60, -79
57, -78
57, -77
72, -80
70, -85
64, -87
69, -89
67, -89
63, -84
62, -83
62, -81
65, -87
67, -87
71, -85
71, -78
64, -80
64, -74
63, -77
63, -74
65, -78
65, -79
